IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Official,Ethiopia,,ETB,01/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,02/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,03/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,06/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,07/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,08/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,09/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,10/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,13/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,14/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,15/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,16/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,17/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,20/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,21/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,22/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,23/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,24/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,27/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,28/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,29/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,30/09/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,01/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,04/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,05/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,06/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,07/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,08/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,11/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,12/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,13/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,14/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,15/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,18/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,19/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,20/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,21/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,22/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,25/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,26/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,27/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,28/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,29/10/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,01/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,02/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,03/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,04/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,05/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,08/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,09/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,10/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,11/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,12/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,15/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,16/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,17/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,18/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,19/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,22/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,23/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,24/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,25/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,26/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,29/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,30/11/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,01/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,02/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,03/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,06/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,07/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,08/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,09/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,10/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,13/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,14/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,15/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,16/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,17/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,20/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,21/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,22/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,23/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,24/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,27/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,28/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,29/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,30/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,31/12/1993,4.93,Trading Economics
Official,Ethiopia,,ETB,03/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,04/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,05/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,06/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,07/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,10/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,11/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,12/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,13/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,14/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,17/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,18/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,19/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,20/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,21/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,24/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,25/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,26/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,27/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,28/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,31/01/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,01/02/1994,4.92,Trading Economics
Official,Ethiopia,,ETB,02/02/1994,4.92,Trading Economics
Official,Ethiopia,,ETB,03/02/1994,4.92,Trading Economics
Official,Ethiopia,,ETB,04/02/1994,4.92,Trading Economics
Official,Ethiopia,,ETB,07/02/1994,4.92,Trading Economics
Official,Ethiopia,,ETB,08/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,09/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,10/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,11/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,14/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,15/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,16/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,17/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,18/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,21/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,22/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,23/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,24/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,25/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,28/02/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,01/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,02/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,03/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,04/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,07/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,08/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,09/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,10/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,11/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,14/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,15/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,16/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,17/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,18/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,21/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,22/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,23/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,24/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,25/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,28/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,29/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,30/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,31/03/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,01/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,04/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,05/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,06/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,07/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,08/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,11/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,12/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,13/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,14/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,15/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,18/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,19/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,20/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,21/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,22/04/1994,4.93,Trading Economics
Official,Ethiopia,,ETB,25/04/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,26/04/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,27/04/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,28/04/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,29/04/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,02/05/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,03/05/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,04/05/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,05/05/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,06/05/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,09/05/1994,4.94,Trading Economics
Official,Ethiopia,,ETB,10/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,11/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,12/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,13/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,16/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,17/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,18/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,19/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,20/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,23/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,24/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,25/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,26/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,27/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,30/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,31/05/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,01/06/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,02/06/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,03/06/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,06/06/1994,4.95,Trading Economics
Official,Ethiopia,,ETB,07/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,08/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,09/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,10/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,13/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,14/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,15/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,16/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,17/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,20/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,21/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,22/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,23/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,24/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,27/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,28/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,29/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,30/06/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,01/07/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,04/07/1994,5.5,Trading Economics
Official,Ethiopia,,ETB,05/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,06/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,07/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,08/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,11/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,12/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,13/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,14/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,15/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,18/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,19/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,20/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,21/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,22/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,25/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,26/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,27/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,28/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,29/07/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,01/08/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,02/08/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,03/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,04/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,05/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,08/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,09/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,10/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,11/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,12/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,15/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,16/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,17/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,18/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,19/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,22/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,23/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,24/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,25/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,26/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,29/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,30/08/1994,5.45,Trading Economics
Official,Ethiopia,,ETB,31/08/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,01/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,02/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,05/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,06/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,07/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,08/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,09/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,12/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,13/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,14/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,15/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,16/09/1994,5.49,Trading Economics
Official,Ethiopia,,ETB,19/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,20/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,21/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,22/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,23/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,26/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,27/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,28/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,29/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,30/09/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,03/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,04/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,05/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,06/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,07/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,10/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,11/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,12/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,13/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,14/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,17/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,18/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,19/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,20/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,21/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,24/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,25/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,26/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,27/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,28/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,31/10/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,01/11/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,02/11/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,03/11/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,04/11/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,07/11/1994,5.4,Trading Economics
Official,Ethiopia,,ETB,08/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,09/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,10/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,11/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,14/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,15/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,16/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,17/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,18/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,21/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,22/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,23/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,24/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,25/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,28/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,29/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,30/11/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,01/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,02/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,05/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,06/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,07/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,08/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,09/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,12/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,13/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,14/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,15/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,16/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,19/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,20/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,21/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,22/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,23/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,26/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,27/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,28/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,29/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,30/12/1994,5.42,Trading Economics
Official,Ethiopia,,ETB,02/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,03/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,04/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,05/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,06/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,09/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,10/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,11/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,12/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,13/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,16/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,17/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,18/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,19/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,20/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,23/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,24/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,25/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,26/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,27/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,30/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,31/01/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,01/02/1995,5.42,Trading Economics
Official,Ethiopia,,ETB,02/02/1995,5.42,Trading Economics
